,playerA,playerB,playerARacks,playerBRacks,matchIndex,date,competition
51,Abdullah Alenzi,Ruslan Chinachov,2,9,52,2018-12-10,2018 WPA World 9-Ball Championship
52,Satoshi Kawabata,Mika Immonen,9,4,53,2018-12-10,2018 WPA World 9-Ball Championship
53,Vincent Halliday,Abdullah Alenzi,1,9,54,2018-12-10,2018 WPA World 9-Ball Championship
54,Hsieh Chia-chen,Satoshi Kawabata,9,3,55,2018-12-10,2018 WPA World 9-Ball Championship
55,Ruslan Chinachov,Mika Immonen,9,5,56,2018-12-10,2018 WPA World 9-Ball Championship
56,Mateusz Śniegocki,Vincent Halliday,9,7,57,2018-12-10,2018 WPA World 9-Ball Championship
57,Abdullah Alenzi,Jeffrey Ignacio,6,9,58,2018-12-10,2018 WPA World 9-Ball Championship
58,Hsieh Chia-chen,Ruslan Chinachov,9,8,59,2018-12-10,2018 WPA World 9-Ball Championship
59,Mateusz Śniegocki,Jeffrey Ignacio,9,5,60,2018-12-10,2018 WPA World 9-Ball Championship
60,Ko Ping-han,Xu Xiaocong,9,7,61,2018-12-10,2018 WPA World 9-Ball Championship
61,Cheng Yu-hsuan,Hayato Hijikata,9,5,62,2018-12-10,2018 WPA World 9-Ball Championship
62,Jakub Koniar,Ko Ping-han,4,9,63,2018-12-10,2018 WPA World 9-Ball Championship
63,Ahmad Mohamad Sllah,Cheng Yu-hsuan,2,9,64,2018-12-10,2018 WPA World 9-Ball Championship
64,Alexander Kazakis,Jakub Koniar,9,8,65,2018-12-10,2018 WPA World 9-Ball Championship
65,Ko Ping-han,Hayato Hijikata,4,9,66,2018-12-10,2018 WPA World 9-Ball Championship
66,Xu Xiaocong,Ahmad Mohamad Sllah,9,8,67,2018-12-10,2018 WPA World 9-Ball Championship
67,Waleed Majid,Cheng Yu-hsuan,9,5,68,2018-12-10,2018 WPA World 9-Ball Championship
68,Alexander Kazakis,Hayato Hijikata,9,8,69,2018-12-10,2018 WPA World 9-Ball Championship
69,Xu Xiaocong,Waleed Majid,6,9,70,2018-12-10,2018 WPA World 9-Ball Championship
70,Sharik Aslam Sayed,Roman Hybler,9,4,71,2018-12-10,2018 WPA World 9-Ball Championship
71,Hasan Idan,Tōru Kuribayashi,6,9,72,2018-12-10,2018 WPA World 9-Ball Championship
72,Mohammad Berjaoui,Sharik Aslam Sayed,6,9,73,2018-12-10,2018 WPA World 9-Ball Championship
73,Mohammad al-Amin,Hasan Idan,6,9,74,2018-12-10,2018 WPA World 9-Ball Championship
74,Alex Pagulayan,Mohammad Berjaoui,9,8,75,2018-12-10,2018 WPA World 9-Ball Championship
75,Sharik Aslam Sayed,Tōru Kuribayashi,5,9,76,2018-12-10,2018 WPA World 9-Ball Championship
76,Roman Hybler,Mohammad al-Amin,9,8,77,2018-12-10,2018 WPA World 9-Ball Championship
77,Hasan Idan,Ko Pin-yi,4,9,78,2018-12-10,2018 WPA World 9-Ball Championship
78,Alex Pagulayan,Tōru Kuribayashi,9,8,79,2018-12-10,2018 WPA World 9-Ball Championship
79,Roman Hybler,Ko Pin-yi,1,9,80,2018-12-10,2018 WPA World 9-Ball Championship
80,Nguyễn Anh Tuấn,Dương Quốc Hoàng,9,5,81,2018-12-10,2018 WPA World 9-Ball Championship
81,Wiktor Zieliński,Sergei Luzker,9,7,82,2018-12-10,2018 WPA World 9-Ball Championship
82,Jorge Llanos,Nguyễn Anh Tuấn,2,9,83,2018-12-10,2018 WPA World 9-Ball Championship
83,Wiktor Zieliński,Ameer Ali,9,8,84,2018-12-10,2018 WPA World 9-Ball Championship
84,Carlo Biado,Jorge Llanos,9,3,85,2018-12-10,2018 WPA World 9-Ball Championship
85,Sergei Luzker,Nguyễn Anh Tuấn,9,8,86,2018-12-10,2018 WPA World 9-Ball Championship
86,Wiktor Zieliński,Tomoya Iima,7,9,87,2018-12-10,2018 WPA World 9-Ball Championship
87,Ameer Ali,Dương Quốc Hoàng,5,9,88,2018-12-10,2018 WPA World 9-Ball Championship
88,Carlo Biado,Sergei Luzker,9,5,89,2018-12-10,2018 WPA World 9-Ball Championship
89,Tomoya Iima,Dương Quốc Hoàng,9,7,90,2018-12-10,2018 WPA World 9-Ball Championship
90,Marlon Manalo,Casper Matikainen,2,9,91,2018-12-10,2018 WPA World 9-Ball Championship
91,Martin Daigle,Liu Haitao,6,9,92,2018-12-10,2018 WPA World 9-Ball Championship
92,Ali Abdulhadi,Marlon Manalo,2,9,93,2018-12-10,2018 WPA World 9-Ball Championship
93,Martin Daigle,Abdullah Falah,9,3,94,2018-12-10,2018 WPA World 9-Ball Championship
94,Liu Haitao,Ali Abdulhadi,9,2,95,2018-12-10,2018 WPA World 9-Ball Championship
95,Marlon Manalo,Wang Can,6,9,96,2018-12-10,2018 WPA World 9-Ball Championship
96,Martin Daigle,Casper Matikainen,8,9,97,2018-12-10,2018 WPA World 9-Ball Championship
97,Abdullah Falah,Naoyuki Ōi,2,9,98,2018-12-10,2018 WPA World 9-Ball Championship
98,Liu Haitao,Wang Can,6,9,99,2018-12-10,2018 WPA World 9-Ball Championship
99,Casper Matikainen,Naoyuki Ōi,4,9,100,2018-12-10,2018 WPA World 9-Ball Championship
100,Thorsten Hohmann,Wu Jiaqing,6,9,101,2018-12-10,2018 WPA World 9-Ball Championship
101,Maximilian Lechner,Jason Theron,9,5,102,2018-12-10,2018 WPA World 9-Ball Championship
102,Thorsten Hohmann,Takhti Zarekani,9,7,103,2018-12-10,2018 WPA World 9-Ball Championship
103,Maximilian Lechner,Jimmy Worung,9,6,104,2018-12-10,2018 WPA World 9-Ball Championship
104,Thorsten Hohmann,Jason Theron,6,9,105,2018-12-10,2018 WPA World 9-Ball Championship
105,Takhti Zarekani,Tomasz Kapłan,6,9,106,2018-12-10,2018 WPA World 9-Ball Championship
106,Maximilian Lechner,Tomoo Takano,7,9,107,2018-12-10,2018 WPA World 9-Ball Championship
107,Jimmy Worung,Wu Jiaqing,1,9,108,2018-12-10,2018 WPA World 9-Ball Championship
108,Jason Theron,Tomasz Kapłan,5,9,109,2018-12-10,2018 WPA World 9-Ball Championship
109,Tomoo Takano,Wu Jiaqing,9,8,110,2018-12-10,2018 WPA World 9-Ball Championship
110,Ali Maghsoud,Yukio Akakariyama,3,9,111,2018-12-10,2018 WPA World 9-Ball Championship
111,Wojciech Sroczyński,Richard Halliday,9,3,112,2018-12-10,2018 WPA World 9-Ball Championship
112,Marc Bijsterbosch,Ali Maghsoud,8,9,113,2018-12-10,2018 WPA World 9-Ball Championship
113,Maxim Dudanez,Wojciech Sroczyński,7,9,114,2018-12-10,2018 WPA World 9-Ball Championship
114,Chris Melling,Marc Bijsterbosch,9,2,115,2018-12-10,2018 WPA World 9-Ball Championship
115,Ali Maghsoud,Richard Halliday,8,9,116,2018-12-10,2018 WPA World 9-Ball Championship
116,Maxim Dudanez,Yukio Akakariyama,6,9,117,2018-12-10,2018 WPA World 9-Ball Championship
117,Wojciech Sroczyński,Wu Kun-lin,5,9,118,2018-12-10,2018 WPA World 9-Ball Championship
118,Chris Melling,Richard Halliday,9,3,119,2018-12-10,2018 WPA World 9-Ball Championship
119,Yukio Akakariyama,Wu Kun-lin,7,9,120,2018-12-10,2018 WPA World 9-Ball Championship
120,Ivar Saris,Jalal Yousef,6,9,121,2018-12-10,2018 WPA World 9-Ball Championship
121,Marek Kudlik,Nick Malai,8,9,122,2018-12-10,2018 WPA World 9-Ball Championship
122,Ivar Saris,Robert Hart,9,3,123,2018-12-10,2018 WPA World 9-Ball Championship
123,Oliver Szolnoki,Marek Kudlik,8,9,124,2018-12-10,2018 WPA World 9-Ball Championship
124,Ko Ping-chung,Ivar Saris,9,6,125,2018-12-10,2018 WPA World 9-Ball Championship
125,Nick Malai,Robert Hart,9,3,126,2018-12-10,2018 WPA World 9-Ball Championship
126,Jalal Yousef,Oliver Szolnoki,9,5,127,2018-12-10,2018 WPA World 9-Ball Championship
127,Marek Kudlik,Shane Van Boening,1,9,128,2018-12-10,2018 WPA World 9-Ball Championship
128,Ko Ping-chung,Nick Malai,9,6,129,2018-12-10,2018 WPA World 9-Ball Championship
129,Jalal Yousef,Shane Van Boening,7,9,130,2018-12-10,2018 WPA World 9-Ball Championship
130,Denis Grabe,Dang Jinhu,6,9,131,2018-12-10,2018 WPA World 9-Ball Championship
131,Lin Ta Li,Lo Ho Sum,9,6,132,2018-12-10,2018 WPA World 9-Ball Championship
132,Denis Grabe,Toh Lian Han,9,2,133,2018-12-10,2018 WPA World 9-Ball Championship
133,Enrique Rojas,Lin Ta Li,8,9,134,2018-12-10,2018 WPA World 9-Ball Championship
134,Denis Grabe,Phone Myint Kyaw,3,9,135,2018-12-10,2018 WPA World 9-Ball Championship
135,Toh Lian Han,Lo Ho Sum,3,9,136,2018-12-10,2018 WPA World 9-Ball Championship
136,Konstantin Stepanow,Enrique Rojas,9,8,137,2018-12-10,2018 WPA World 9-Ball Championship
137,Lin Ta Li,Dang Jinhu,8,9,138,2018-12-10,2018 WPA World 9-Ball Championship
138,Phone Myint Kyaw,Lo Ho Sum,9,4,139,2018-12-10,2018 WPA World 9-Ball Championship
139,Konstantin Stepanow,Dang Jinhu,9,4,140,2018-12-10,2018 WPA World 9-Ball Championship
140,Aung Moe Thu,Albin Ouschan,5,9,141,2018-12-10,2018 WPA World 9-Ball Championship
141,Thomas Tokoph,John Morra,3,9,142,2018-12-10,2018 WPA World 9-Ball Championship
142,Aung Moe Thu,Roberto Brillantes,9,3,143,2018-12-10,2018 WPA World 9-Ball Championship
143,Kong Bu Hong,Thomas Tokoph,8,9,144,2018-12-10,2018 WPA World 9-Ball Championship
144,Francisco Sánchez,Aung Moe Thu,9,6,145,2018-12-10,2018 WPA World 9-Ball Championship
145,Roberto Brillantes,John Morra,0,9,146,2018-12-10,2018 WPA World 9-Ball Championship
146,Konrad Juszczyszyn,Kong Bu Hong,9,4,147,2018-12-10,2018 WPA World 9-Ball Championship
147,Thomas Tokoph,Albin Ouschan,4,9,148,2018-12-10,2018 WPA World 9-Ball Championship
148,Francisco Sánchez,John Morra,9,2,149,2018-12-10,2018 WPA World 9-Ball Championship
149,Konrad Juszczyszyn,Albin Ouschan,9,4,150,2018-12-10,2018 WPA World 9-Ball Championship
150,Bing Chen Gao,Damianos Giallourakis,9,7,151,2018-12-10,2018 WPA World 9-Ball Championship
151,Kwon Hojun,Lo Li-wen,5,9,152,2018-12-10,2018 WPA World 9-Ball Championship
152,Mohammed Hassan,Bing Chen Gao,6,9,153,2018-12-10,2018 WPA World 9-Ball Championship
153,Bashar Abdulmajeed,Kwon Hojun,4,9,154,2018-12-10,2018 WPA World 9-Ball Championship
154,Ralf Souquet,Mohammed Hassan,9,3,155,2018-12-10,2018 WPA World 9-Ball Championship
155,Bing Chen Gao,Lo Li-wen,5,9,156,2018-12-10,2018 WPA World 9-Ball Championship
156,Bashar Abdulmajeed,Damianos Giallourakis,7,9,157,2018-12-10,2018 WPA World 9-Ball Championship
157,Kwon Hojun,Chang Jung-Lin,8,9,158,2018-12-10,2018 WPA World 9-Ball Championship
158,Ralf Souquet,Lo Li-wen,9,2,159,2018-12-10,2018 WPA World 9-Ball Championship
159,Damianos Giallourakis,Chang Jung-Lin,8,9,160,2018-12-10,2018 WPA World 9-Ball Championship
160,Eklent Kaçi,Bing Chen Gao,11,4,161,2018-12-10,2018 WPA World 9-Ball Championship
161,Mazen Berjaoui,Robbie Capito,4,11,162,2018-12-10,2018 WPA World 9-Ball Championship
162,Wang Can,Nguyễn Anh Tuấn,9,11,163,2018-12-10,2018 WPA World 9-Ball Championship
163,Nick Malai,Joshua Filler,5,11,164,2018-12-10,2018 WPA World 9-Ball Championship
164,Roland Garcia,Waleed Majid,11,7,165,2018-12-10,2018 WPA World 9-Ball Championship
165,Albin Ouschan,Hsieh Chia-chen,11,6,166,2018-12-10,2018 WPA World 9-Ball Championship
166,Tomasz Kapłan,Wiktor Zieliński,4,11,167,2018-12-10,2018 WPA World 9-Ball Championship
167,Phone Myint Kyaw,Johann Chua,2,11,168,2018-12-10,2018 WPA World 9-Ball Championship
168,Niels Feijen,Bader al-Awadhi,11,4,169,2018-12-10,2018 WPA World 9-Ball Championship
169,Ko Ping-han,Mateusz Śniegocki,2,11,170,2018-12-10,2018 WPA World 9-Ball Championship
170,Tomoo Takano,Casper Matikainen,5,11,171,2018-12-10,2018 WPA World 9-Ball Championship
171,Radosław Babica,Alexander Kazakis,10,11,172,2018-12-10,2018 WPA World 9-Ball Championship
172,Naoyuki Ōi,Francisco Díaz-Pizarro,10,11,173,2018-12-10,2018 WPA World 9-Ball Championship
173,John Morra,Corey Deuel,6,11,174,2018-12-10,2018 WPA World 9-Ball Championship
174,Konstantin Stepanov,Ryu Seung-woo,8,11,175,2018-12-10,2018 WPA World 9-Ball Championship
175,Liu Ri-teng,Ko Pin-yi,5,11,176,2018-12-10,2018 WPA World 9-Ball Championship
176,Carlo Biado,Witalij Pazura,11,9,177,2018-12-10,2018 WPA World 9-Ball Championship
177,Lo Li-wen,Konrad Juszczyszyn,7,11,178,2018-12-10,2018 WPA World 9-Ball Championship
178,Tomoya Iima,Wu Jia-qing,4,11,179,2018-12-10,2018 WPA World 9-Ball Championship
179,Tōru Kuribayashi,Francisco Sánchez,11,7,180,2018-12-10,2018 WPA World 9-Ball Championship
180,Jeffrey Ignacio,Petri Makkonen,9,11,181,2018-12-10,2018 WPA World 9-Ball Championship
181,Wojciech Sroczyński,Fedor Gorst,6,11,182,2018-12-10,2018 WPA World 9-Ball Championship
182,Alex Pagulayan,Liu Haitao,6,11,183,2018-12-10,2018 WPA World 9-Ball Championship
183,Maximilian Lechner,Wu Kun-lin,4,11,184,2018-12-10,2018 WPA World 9-Ball Championship
184,Ko Ping-chung,Yukio Akakariyama,8,11,185,2018-12-10,2018 WPA World 9-Ball Championship
185,Hsu Jui-an,Chris Melling,8,11,186,2018-12-10,2018 WPA World 9-Ball Championship
186,Shane Van Boening,Cheng Yu-hsuan,11,7,187,2018-12-10,2018 WPA World 9-Ball Championship
187,Jalal Yousef,Dang Jinhu,11,10,188,2018-12-10,2018 WPA World 9-Ball Championship
188,Jeff de Luna,Lin Ta Li,9,11,189,2018-12-10,2018 WPA World 9-Ball Championship
189,Sharik Aslam Sayed,Aloysius Yapp,11,10,190,2018-12-10,2018 WPA World 9-Ball Championship
190,Ralf Souquet,Ruslan Chinachov,11,6,191,2018-12-10,2018 WPA World 9-Ball Championship
191,Omar al-Shaheen,Chang Jung-lin,1,11,192,2018-12-10,2018 WPA World 9-Ball Championship
192,Eklent Kaçi,Robbie Capito,10,11,193,2018-12-10,2018 WPA World 9-Ball Championship
193,Nguyễn Anh Tuấn,Joshua Filler,6,11,194,2018-12-10,2018 WPA World 9-Ball Championship
194,Roland Garcia,Albin Ouschan,8,11,195,2018-12-10,2018 WPA World 9-Ball Championship
195,Wiktor Zieliński,Johann Chua,11,5,196,2018-12-10,2018 WPA World 9-Ball Championship
196,Niels Feijen,Mateusz Śniegocki,11,1,197,2018-12-10,2018 WPA World 9-Ball Championship
197,Casper Matikainen,Alexander Kazakis,9,11,198,2018-12-10,2018 WPA World 9-Ball Championship
198,Francisco Díaz-Pizarro,Corey Deuel,7,11,199,2018-12-10,2018 WPA World 9-Ball Championship
199,Ryu Seung-woo,Ko Pin-yi,4,11,200,2018-12-10,2018 WPA World 9-Ball Championship
200,Carlo Biado,Konrad Juszczyszyn,11,7,201,2018-12-10,2018 WPA World 9-Ball Championship
201,Wu Jia-qing,Tōru Kuribayashi,11,6,202,2018-12-10,2018 WPA World 9-Ball Championship
202,Petri Makkonen,Fjodor Gorst,11,8,203,2018-12-10,2018 WPA World 9-Ball Championship
203,Liu Haitao,Wu Kun-lin,10,11,204,2018-12-10,2018 WPA World 9-Ball Championship
204,Yukio Akakariyama,Chris Melling,2,11,205,2018-12-10,2018 WPA World 9-Ball Championship
205,Shane Van Boening,Jalal Yousef,11,7,206,2018-12-10,2018 WPA World 9-Ball Championship
206,Lin Ta Li,Sharik Aslam Sayed,11,7,207,2018-12-10,2018 WPA World 9-Ball Championship
207,Ralf Souquet,Chang Jung-lin,6,11,208,2018-12-10,2018 WPA World 9-Ball Championship
208,Robbie Capito,Joshua Filler,1,11,209,2018-12-10,2018 WPA World 9-Ball Championship
209,Albin Ouschan,Wiktor Zieliński,11,8,210,2018-12-10,2018 WPA World 9-Ball Championship
210,Niels Feijen,Alexander Kazakis,10,11,211,2018-12-10,2018 WPA World 9-Ball Championship
211,Corey Deuel,Ko Pin-yi,11,9,212,2018-12-10,2018 WPA World 9-Ball Championship
212,Carlo Biado,Wu Jia-qing,11,9,213,2018-12-10,2018 WPA World 9-Ball Championship
213,Petri Makkonen,Wu Kun-lin,6,11,214,2018-12-10,2018 WPA World 9-Ball Championship
214,Chris Melling,Shane Van Boening,5,11,215,2018-12-10,2018 WPA World 9-Ball Championship
215,Lin Ta Li,Chang Jung-lin,7,11,216,2018-12-10,2018 WPA World 9-Ball Championship
216,Joshua Filler,Albin Ouschan,11,6,217,2018-12-10,2018 WPA World 9-Ball Championship
217,Alexander Kazakis,Corey Deuel,11,8,218,2018-12-10,2018 WPA World 9-Ball Championship
218,Carlo Biado,Wu Kun-lin,11,4,219,2018-12-10,2018 WPA World 9-Ball Championship
219,Shane Van Boening,Chang Jung-lin,11,8,220,2018-12-10,2018 WPA World 9-Ball Championship
220,Joshua Filler,Alexander Kazakis,11,10,221,2018-12-10,2018 WPA World 9-Ball Championship
221,Carlo Biado,Shane Van Boening,11,6,222,2018-12-10,2018 WPA World 9-Ball Championship
222,Joshua Filler,Carlo Biado,13,10,223,2018-12-10,2018 WPA World 9-Ball Championship
