,playerA,playerB,playerARacks,playerBRacks,matchIndex,date,competition
865,Ralf Souquet,Chang Jung-lin,6,11,208,2018-12-10,2018 WPA World 9-Ball Championship
866,Robbie Capito,Joshua Filler,1,11,209,2018-12-10,2018 WPA World 9-Ball Championship
867,Albin Ouschan,Wiktor Zieliński,11,8,210,2018-12-10,2018 WPA World 9-Ball Championship
868,Niels Feijen,Alexander Kazakis,10,11,211,2018-12-10,2018 WPA World 9-Ball Championship
869,Corey Deuel,Ko Pin-yi,11,9,212,2018-12-10,2018 WPA World 9-Ball Championship
870,Carlo Biado,Wu Jia-qing,11,9,213,2018-12-10,2018 WPA World 9-Ball Championship
871,Petri Makkonen,Wu Kun-lin,6,11,214,2018-12-10,2018 WPA World 9-Ball Championship
872,Chris Melling,Shane Van Boening,5,11,215,2018-12-10,2018 WPA World 9-Ball Championship
873,Lin Ta Li,Chang Jung-lin,7,11,216,2018-12-10,2018 WPA World 9-Ball Championship
874,Joshua Filler,Albin Ouschan,11,6,217,2018-12-10,2018 WPA World 9-Ball Championship
875,Alexander Kazakis,Corey Deuel,11,8,218,2018-12-10,2018 WPA World 9-Ball Championship
876,Carlo Biado,Wu Kun-lin,11,4,219,2018-12-10,2018 WPA World 9-Ball Championship
877,Shane Van Boening,Chang Jung-lin,11,8,220,2018-12-10,2018 WPA World 9-Ball Championship
878,Joshua Filler,Alexander Kazakis,11,10,221,2018-12-10,2018 WPA World 9-Ball Championship
879,Carlo Biado,Shane Van Boening,11,6,222,2018-12-10,2018 WPA World 9-Ball Championship
880,Joshua Filler,Carlo Biado,13,10,223,2018-12-10,2018 WPA World 9-Ball Championship
